:START_ID,:END_ID,:TYPE
bf4b0dbb6bb68bdf8976d3a2e6bb48e4,000301.SZ,employee
5e6409e98b225add9ea3401bf777d574,000301.SZ,employee
792b4ffa1c5fd8577f14aaa1054eb89b,000166.SZ,employee
93af5217d89ce56c1349a593a06ae16c,000166.SZ,employee
6d22d28a332e3cf66e2bf4191be4b425,000157.SZ,employee
889c893f76d8be0261cd53daad5e3c11,000100.SZ,employee
21bea00daab2a70cb733a1202d2696fa,000100.SZ,employee
5a3f116482aaace09d3988a36eef71b8,000338.SZ,employee
6983b5f96699cce1f0f43d33a68c108b,000157.SZ,employee
8ee559124d46db268b40a0de066f674c,000157.SZ,employee
8bc0d9e5de9ad2e48dfd0c8b171055e0,000100.SZ,employee
a8debba0eb806077eee744d812194c22,000100.SZ,employee
acaf6236766746f5117c67b17099c350,000100.SZ,employee
daa1552c46dfc21d99d640105d75a725,000100.SZ,employee
fb2624b50e8adbb0579fc8fc09083b2b,000488.SZ,employee
444c3401f5fab9b292d55ef6d09c5306,000488.SZ,employee
7be9b1078259825352a592b1494dafa5,000488.SZ,employee
a0734173d1b275bbc36bfeb28a90e61b,000338.SZ,employee
91d730ac633dd788726845f208971d50,000338.SZ,employee
df979724f7ad81d3f70ae82684d46a34,000338.SZ,employee
e0d1377388c7078cac7f80eaf8dcd357,000338.SZ,employee
bde4fadda2dbe63d708116619137c181,000338.SZ,employee
81220bf4262f4dc7a925f62257b42c3b,000338.SZ,employee
41d2207610fce23370ffded264340be3,000338.SZ,employee
f16736529956cbb05e132a8abec49b2c,000338.SZ,employee
c42738d3c395a8bceb0aeb8f50d682d6,000338.SZ,employee
0a03afe80d597c2f9ef0a8b80248f457,000338.SZ,employee
40e2142df6948d7abad51782ae83e009,000488.SZ,employee
328a60644bcd5a00c7ac5a4a2d5ec727,000338.SZ,employee
6d015c91c054b16e4e198ce6f8cab064,000049.SZ,employee
32cbfd4435b4ab0ced0d0b9692a00a2b,000049.SZ,employee
6b5138d8d51735aa54b40389a01f6958,000100.SZ,employee
e451ab86eaa85d598b1400d1c5d87d8a,000060.SZ,employee
27ef74de777e69aa0062339bdce9a3c7,000100.SZ,employee
d7162fb25846898a47dffbb8eb326b43,000039.SZ,employee
941556678f037940645b839c0d5ceafd,000100.SZ,employee
724f8b55aa68038865d62659d12ec272,000100.SZ,employee
db39abcd74cb466baa451dd68915ef94,000400.SZ,employee
9f94c2109975c6c625a5c30a14b4338f,000025.SZ,employee
f3d7250f7b0760120d2b2a71fd177e03,000049.SZ,employee
5d4267944b8de163749404cad14091d1,000502.SZ,employee
1e5e05acf0c09d48d610f64bdc445732,000025.SZ,employee
20e0ec9109e9958d8264cb5fcca765f6,000400.SZ,employee
94057cbb4fc89494312c1ba408357062,000400.SZ,employee
7f3241504483f3c8c0024038451f40d6,000400.SZ,employee
673e2d14a2deaa466023289232c6e35a,000400.SZ,employee
1563fb3af76b38e001bc2a5823fc2199,000400.SZ,employee
c081cd686041e7e2b77d137c9fad53e4,000060.SZ,employee
4427b30ac8ca165f3210d3501c6214b7,000488.SZ,employee
5279106e1a699de2360849ddde1f7349,000400.SZ,employee
3b2ca9ddf532d606f4931f24db247afa,000400.SZ,employee
7b421120e197330ad58314430b6fbef6,000063.SZ,employee
4186819bac0deac16acfbb6ec30029af,000157.SZ,employee
5d6ba65c76ddc956e169cf1e15211e62,000488.SZ,employee
6a0b6503439442b11292b9dc7f6e879c,000025.SZ,employee
9d9f09a216d6688cd06c3cde08a8904e,000060.SZ,employee
581c87b972e54f74f0785e4d68281fda,000401.SZ,employee
0f67cd2bd31e83450d820f811bc45d92,000338.SZ,employee
6facf63a523659ac2004b90964c33641,000488.SZ,employee
b92f0e0e6fcddab49697ba38f3577b20,000502.SZ,employee
186c88d6339368b76c115e9135129237,000029.SZ,employee
e37df18f474ca33745b70114e8e46a9b,000488.SZ,employee
daa315986264c7f1dfa41e13f652930a,000166.SZ,employee
39e086857be672f4caec44f0a17cbd6a,000049.SZ,employee
9a1e521b898de573e2b43d98b68de6aa,000011.SZ,employee
7c416b1546a0117fe41eeac7b68fb6e0,000029.SZ,employee
6ec30b612a274aefa4f23a171ed663d0,000014.SZ,employee
4d91e5aa0d4d5d0efd38ce0ead1f1adc,000060.SZ,employee
79fc4abbae78789e56e8e6d746eace92,000401.SZ,employee
912577635a8a398ae0c4afc5b0a2703f,000401.SZ,employee
5ea5daafd9a39059c4701fa9e6da53bb,000011.SZ,employee
70e53c371af17f2f280c61481662831b,000039.SZ,employee
ca0e1421535396eef36be2cc8e9d65f7,000034.SZ,employee
04c42bd6cb7ffa8abcf9c3229f64f85f,000014.SZ,employee
2f7aa689c523dfd78c47e4973bfb65e3,000039.SZ,employee
bc080010254a621153f5c262e831fbe9,000151.SZ,employee
ca076acb503710e14d5016b2027597f8,000151.SZ,employee
88d458c1e275dac883c6a558c9bfaff5,000039.SZ,employee
b0a9e36d071beab17ed8f6baaa82eaa6,000011.SZ,employee
b286ad4a67d690c5e31bf13f10823ca5,000014.SZ,employee
fa07f41fbcae87079678dde7cf7889e5,000502.SZ,employee
a94f1a1b766199d61199a8d4a63e43f7,000011.SZ,employee
7d4f6402e3300b36525cff4221bad93d,000407.SZ,employee
c6eefd8e6d06c3dc95a8fa61a30803cf,000014.SZ,employee
69d5dde96f4103ab34079983b6875090,000502.SZ,employee
f0c39c2709496629753f99f56cdc0a65,000039.SZ,employee
fb82bce56a7b19d5bf362127ba8860e9,000151.SZ,employee
877157d1803c217d0453e0fcff612c00,000014.SZ,employee
aa1475b794aacfb8284d48d2d8e4ca88,000151.SZ,employee
05fbb9bc72fd8b8f8a613668cabc26bd,000039.SZ,employee
df904771550d49eab954e79c7d1e3dc7,000404.SZ,employee
ab4002db84f777a734900b1ad779c26e,000039.SZ,employee
6b9a44ef99fec13a5ad1518383ac72e2,000407.SZ,employee
520d5f72a53d7f9e7b6d799702975a01,000014.SZ,employee
4ccb957e27b81de2938c1844e2bebcfb,000011.SZ,employee
048b8de98d6828ecc22091674a228d60,000404.SZ,employee
6673c96740370732eaa6e342e7e578ee,000029.SZ,employee
9d06ec25ad0eaeed8eb8204e49f02c8f,000039.SZ,employee
af3bb9723f6a2c1bc3616d9b6add5a46,000029.SZ,employee
c2d1398a0e2d5b1bcfe9ef3af4e66d29,000050.SZ,employee
017d9bb3b52002d2a68cdfb5ece775ab,000039.SZ,employee
b709ba2d2ad295b7937e088400eb7f48,000014.SZ,employee
d5d574733a7e094b810a13a22303eba3,000029.SZ,employee
e456a002a1e7c4f4caf937846aedae53,000050.SZ,employee
cd26ca55e542d5077a2f58e01867f2ed,000404.SZ,employee
d09c322f37e06e18ba37f385d64e6c3b,000407.SZ,employee
d426312fdc61cd78eed7e02e2d8be5d5,000014.SZ,employee
e54f98715cfa1dd5383b3741f91deda4,000034.SZ,employee
2f29fdb9aac01b3a958fbe5219453d7a,000407.SZ,employee
cd72f0dd028b890868616be660ccc67a,000166.SZ,employee
14e87f0401e7f6a81e1a848f544859a9,000407.SZ,employee
342f3acf7add0a63b85201e145d16171,000050.SZ,employee
5b636c40f6d15a94d26f426694d3f938,000034.SZ,employee
dbcf6180dfc28079ebe394ddf3043c1e,000488.SZ,employee
4362abf0613dc003e489c723a20dc129,000409.SZ,employee
dddd318238e945f3fac87aa1591e9d2e,000409.SZ,employee
038fdfa4f697794a94995e900e1eb9ce,000050.SZ,employee
3e7973a59c182b7278228eca7761681e,000034.SZ,employee
7e6f74742136cb89383db9f14962e182,000034.SZ,employee
4264e20cba6f146640dc7e52b98c860c,000409.SZ,employee
67ab1e9efa1d20ebca14a495f9339fdf,000034.SZ,employee
566576b2fdfd0f44968f02cb737d33e8,000034.SZ,employee
d587c3712db8fb98ff09b688e105f315,000404.SZ,employee
559a6c7406152fb5d00919602f0e0958,000338.SZ,employee
40eed737996215964e0f6d34ab68c7d2,000031.SZ,employee
6bab3342f62c0be0d56c2eecf2de9f50,000034.SZ,employee
d29c675b23d1e7db822807ea11a7b3f2,000034.SZ,employee
dc805e05e29f7fcad199a8ebeeaf8943,000034.SZ,employee
4393239eacf6a1cc868290702ba61a55,000416.SZ,employee
be40bfdfea2b9913da31587da28a9d5a,000031.SZ,employee
f1e30497d517cbc108e2de04c40e654d,000420.SZ,employee
9c3b8161ad710752bc1d7938c6f15672,000031.SZ,employee
9c7b765778c84895eace848bffcc165d,000409.SZ,employee
e9bb4779d2abd668a3daab7ab350a588,000034.SZ,employee
5a9d80c94fce55e3ea6dbcdf0535bf7f,000034.SZ,employee
faeca8860b118774f6301460b03ed63f,000421.SZ,employee
43da6c732303bb1fb256cab820f8ace7,000416.SZ,employee
80748e496577c23f32000249bc9f4083,000089.SZ,employee
1910500ac570c2cfd3488578cf4d4560,000031.SZ,employee
ec33286b5ab336418bb2fab51713986f,000031.SZ,employee
1f45e3a3bd94b93ac370068de79e40b6,000088.SZ,employee
e0e603ec4f4c56265ee5a37f3b1e32fa,000088.SZ,employee
5ceb25e8e12c3605db48dd6f9cd09575,000417.SZ,employee
fc0a7a2ab49d5b742128f5a23b06467a,000417.SZ,employee
573fc3952f96a17034147fef4ba764b1,000088.SZ,employee
ca73e9774f032196c113f8e92c164b5b,000420.SZ,employee
1b8068310887e668131587187fc14175,000089.SZ,employee
35f098ee6d8edce3087ca32fc632a438,000420.SZ,employee
16cf842740c742d841a1ba42eb42136c,000088.SZ,employee
31a0e72350790ebcb17f4fad7226f53b,000034.SZ,employee
eda25c031edd1df9c4906b05b8c3b168,000089.SZ,employee
e006db2b4a0153ed8cf51912a9b9d11b,000420.SZ,employee
41bc7660e0d9b81ae77efd075e7c7b70,000031.SZ,employee
42e7492f7cd62847f85297b43aa4bf36,000420.SZ,employee
c9e7d2bde907e2c6e789de584f7b47fc,000420.SZ,employee
46e47eea023869bef0a71f7555b58de5,000089.SZ,employee
5c61c280b897a4b22afc83540183e60f,000031.SZ,employee
6005582946ff42222e41ef764dd4c01c,000002.SZ,employee
b12d0e1c06dc76fbe3cc435c5dc7aefc,000002.SZ,employee
4e9d5f5203f557bc2e247db1134fff41,000002.SZ,employee
b2f6d599d7973e938709b7fa248b35e0,000002.SZ,employee
ca4068d2af094a747f75e4cd1ac5c74c,000002.SZ,employee
22dd82345c180ebd5a114331b14f0354,000002.SZ,employee
cf79483a6af2ba84379fd4b4648a2247,000002.SZ,employee
3d2e701546a02f66a15ecf4d4a9b5aa2,000002.SZ,employee
2494d8d7ff391a5121ad8dadc2df4633,000002.SZ,employee
99d7cad39c4ffb7fc6d71bf2d5ae8a5d,000002.SZ,employee
66114fdf4d5da75207663c82ed05cca1,000002.SZ,employee
128a014585da697a473926e34564b464,000002.SZ,employee
62d590f899af47b43446ec27b47c9120,000002.SZ,employee
6685de30bb332b3bf76ef6bcf6fb035b,000002.SZ,employee
3a068d7b1d4d9ba473078ef2dc6a5afd,000002.SZ,employee
6e118285b57461934bc72f0902e4678e,000002.SZ,employee
de34a235ba1c3494cf191f31adce7840,000002.SZ,employee
0497cc3267a8966896cd2678dc16e0ce,000089.SZ,employee
cc9f8175fae5515f5b24e3d452010005,000420.SZ,employee
a3b3188d5bbbb17546f39930b91539f4,000420.SZ,employee
53aafc2b4da732ebaf3aa703a99662f3,000420.SZ,employee
e006db2b4a0153ed8cf51912a9b9d11b,000420.SZ,employee
54b9162132207243fdb036fb170fe50d,000420.SZ,employee
f08f4088403ef6461ec65355213cd20d,000420.SZ,employee
c9e7d2bde907e2c6e789de584f7b47fc,000420.SZ,employee
7ac54be6821e0eb5e04004a8349398e7,000420.SZ,employee
f1e30497d517cbc108e2de04c40e654d,000420.SZ,employee
6821eb323500f6fc456a9f5a87af74c4,000420.SZ,employee
833e5a08f00648e3ae2e960813f28041,000420.SZ,employee
8e2a6cedf84ed575f72283be089c4b34,000089.SZ,employee
4ee75b0d49c3a57ac66eb9a9c9bb5a83,000089.SZ,employee
a37cf6e1f7465a7cff7f0ddcd33b2dff,000089.SZ,employee
d9ad56d066390fa2aeb23a8087b21d22,000089.SZ,employee
181ece1cf8b79f9ba2f2dac4a39d4b92,000089.SZ,employee
2ee43e4dd6e38920f4c2906b7f0e5c71,000089.SZ,employee
7771ba75b20f98b5af8637bfd1180d8b,000089.SZ,employee
076737a2eb2870ce801634071c472eda,000089.SZ,employee
1527146208cb98fd9f9fb21f3254dc7f,000089.SZ,employee
e11743f0186930bc3a9e9f645f2421ca,000089.SZ,employee
6789a31690a674056b7f7ba77fb47426,000089.SZ,employee
4562a9e12e7e18e832d1208b49e1946a,000089.SZ,employee
7b6e19b76181b1da8f8d681bd28158d9,000089.SZ,employee
898a55948de023659fa9996664658340,000089.SZ,employee
7334c1e914ecc69c88638eebf93994c5,000089.SZ,employee
a2700b0648d9de603bb9c625b82423d7,000089.SZ,employee
3d1ea176bf65692acf8d3ae55ed74976,000421.SZ,employee
b9c173bd33944f59bfd973182d3b1327,000421.SZ,employee
ff144d5e6c9d7dcd28a1b351607639e5,000421.SZ,employee
672c4209c33c1e2bb69d49cdd78143b8,000421.SZ,employee
f5026ea57ad7149f253af4335151118e,000421.SZ,employee
eacf4035b7835d4230f1ca213e3dfb8c,000421.SZ,employee
29d5d8a0ecd9aa75a4f66861d5e4847d,000409.SZ,employee
5fa95448e7d459085483b6d7ede896bd,000421.SZ,employee
3a3b7ae5e1387d9fd47f3497bfb8d631,000045.SZ,employee
015d0ef38f36bfac62d71d0309362456,000090.SZ,employee
77ce61b2b8b8e71787aeaa52f5a9fbe3,000045.SZ,employee
a9709ca010256e123fc1fa9c94451271,000096.SZ,employee
